"","Date","bitcoin_price","bitcoin_ma5","bitcoin_ma30","bitcoin_ma180","bitcoin_perdict","bitcoin_perdict_ma5","bitcoin_perdict_ma30","bitcoin_perdict_ma180","gold_price","gold_ma5","gold_ma30","gold_ma180","gold_perdict","gold_perdict_ma5","gold_perdict_ma30","gold_perdict_ma180"
"1497","2020/10/16",11503.73,11411.474,11830.3136666667,15749.3220555556,5815.65,5815.65,5815.65,5902.29444444444,1905.05,1902.2,1900.62666666667,1869.13888888889,1268.6,1268.6,1268.6,1268.6
"1498","2020/10/17",11327.57,11427.466,11936.683,15915.8985,5815.65,5815.65,5815.65,5917.94444444444,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2020/10/18",11366.51,11492.834,12042.8103333333,16069.3088333333,5815.65,5815.65,5815.65,5935.06666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2020/10/19",11508.2,11577.18,12143.5903333333,16218.7606666667,5815.65,5815.65,5815.65,5949.41111111111,1905.6,1905.02,1900.72666666667,1869.1425,1268.6,1268.6,1268.6,1268.6
"1501","2020/10/20",11758.16,11877.978,12255.252,16365.4292777778,5815.65,5815.65,5815.65,5964.4,1898.4,1906.83,1900.55166666667,1869.21694444444,1268.6,1268.6,1268.6,1268.6
"1502","2020/10/21",11925.46,12202.726,12367.4863333333,16515.9567777778,5815.65,5815.65,5815.65,5980.67222222222,1924.15,1906.55,1899.68666666667,1869.17,1268.6,1268.6,1268.6,1268.6
"1503","2020/10/22",12831.56,12489.99,12533.7413333333,16662.6624444444,5815.65,5815.65,5815.65,5996.77222222222,1900.95,1905.12,1898.78166666667,1869.10194444444,1268.6,1268.6,1268.6,1268.6
"1504","2020/10/23",12990.25,12764.05,12697.907,16807.0385555556,5815.65,5815.65,5815.65,6011.96111111111,1903.65,1906.58,1898.37666666667,1868.97277777778,1268.6,1268.6,1268.6,1268.6
"1505","2020/10/24",12944.52,12986.312,12828.4583333333,16924.2073333333,5815.65,5815.65,5815.65,6027.68333333333,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2020/10/25",13128.46,13035.274,12976.0386666667,17052.3381666667,5815.65,5815.65,5815.65,6041.05,NA,NA,NA,NA,NA,NA,NA,NA
"1507","2020/10/26",13036.77,13167.518,13110.234,17169.3233888889,5815.65,5815.65,5815.65,6054.41666666667,1898.45,1895.74,1897.57666666667,1868.70777777778,1268.6,1268.6,1268.6,1268.6
"1508","2020/10/27",13076.37,13236.414,13241.5816666667,17287.8895,5815.65,5815.65,5815.65,6067.78333333333,1905.7,1889.61,1896.765,1868.45805555556,1268.6,1268.6,1268.6,1268.6
"1509","2020/10/28",13651.47,13302.454,13380.5353333333,17405.3372222222,5815.65,5815.65,5815.65,6081.15,1869.95,1885.25,1896.485,1868.16527777778,1268.6,1268.6,1268.6,1268.6
"1510","2020/10/29",13289,13408.044,13542.7796666667,17524.3753888889,5815.65,5815.65,5815.65,6094.51666666667,1870.3,1883.54,1895.48166666667,1867.93305555556,1268.6,1268.6,1268.6,1268.6
"1511","2020/10/30",13458.66,13554.834,13706.38,17630.3492222222,5815.65,5815.65,5815.65,6107.88333333333,1881.85,1884.06,1893.89666666667,1867.64555555556,1268.6,1268.6,1268.6,1268.6
"1512","2020/10/31",13564.72,13576.316,13859.2913333333,17750.2352222222,5815.65,5815.65,5815.65,6121.25,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2020/11/1",13810.32,13633.55,14013.9776666667,17879.3268333333,5815.65,5815.65,5815.65,6134.61666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2020/11/2",13758.88,13746.48,14192.599,18007.5242222222,5815.65,5815.65,5815.65,6147.98333333333,1889.9,1890.1,1891.05333333333,1867.5125,1268.6,1268.6,1268.6,1268.6
"1515","2020/11/3",13575.17,13864.654,14398.3163333333,18129.4253888889,5815.65,5815.65,5815.65,6161.35,1908.3,1903.73,1887.99666666667,1867.30916666667,1268.6,1268.6,1268.6,1268.6
"1516","2020/11/4",14023.31,14220.868,14599.6593333333,18250.3843888889,5815.65,5815.65,5815.65,6175.57777777778,1900.15,1915.52,1884.66833333333,1867.09555555556,1268.6,1268.6,1268.6,1268.6
"1517","2020/11/5",14155.59,14588.246,14796.163,18382.3661666667,5815.65,5815.65,5815.65,6190.8,1938.45,1911,1881.85166666667,1866.84472222222,1268.6,1268.6,1268.6,1268.6
"1518","2020/11/6",15591.39,14841.18,14991.3593333333,18527.2031111111,5815.65,5815.65,5815.65,6206.02222222222,1940.8,1905.08,1877.66,1866.61,1268.6,1268.6,1268.6,1268.6
"1519","2020/11/7",15595.77,15134.638,15181.676,18667.3947222222,5815.65,5815.65,5815.65,6221.90555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020/11/8",14839.84,15369.226,15364.268,18815.1422222222,5815.65,5815.65,5815.65,6234,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2020/11/9",15490.6,15314.356,15539.9496666667,18967.5323888889,5815.65,5815.65,5815.65,6246.09444444444,1867.3,1897.24,1872.89166666667,1866.40583333333,1268.6,1268.6,1268.6,1268.6
"1522","2020/11/10",15328.53,15336.932,15744.4746666667,19120.5083333333,5815.65,5815.65,5815.65,6260.7,1878.7,1884.52,1869.97,1866.06305555556,1268.6,1268.6,1268.6,1268.6
"1523","2020/11/11",15317.04,15628.078,15933.2556666667,19313.7927222222,5815.65,5815.65,5815.65,6275.30555555556,1860.95,1874.54,1866.585,1865.735,1268.6,1268.6,1268.6,1268.6
"1524","2020/11/12",15708.65,15797.824,16049.9213333333,19507.1935555556,5815.65,5815.65,5815.65,6289.91111111111,1874.85,1878.2,1864.29833333333,1865.325,1268.6,1268.6,1268.6,1268.6
"1525","2020/11/13",16295.57,15950.332,16178.2503333333,19691.1035,5815.65,5815.65,5815.65,6304.51666666667,1890.9,1880.27,1862.27666666667,1864.87888888889,1268.6,1268.6,1268.6,1268.6
"1526","2020/11/14",16339.33,16080.556,16320.709,19891.8779444444,5815.65,5815.65,5815.65,6313.71111111111,NA,NA,NA,NA,NA,NA,NA,NA
"1527","2020/11/15",16091.07,16283.856,16474.9383333333,20089.419,5815.65,5815.65,5815.65,6322.90555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1528","2020/11/16",15968.16,16560.686,16671.5853333333,20283.2605,5815.65,5815.65,5815.65,6335.82222222222,1885.6,1883.3,1860.99333333333,1864.33916666667,1268.6,1268.6,1268.6,1268.6
"1529","2020/11/17",16725.15,16852.51,16839.3733333333,20487.4318333333,5815.65,5815.65,5815.65,6348.73888888889,1889.05,1879.8,1859.74166666667,1863.65277777778,1268.6,1268.6,1268.6,1268.6
"1530","2020/11/18",17679.72,17198.41,17027.7666666667,20688.6421111111,5815.65,5815.65,5815.65,6361.65555555556,1876.1,1876.76,1858.80166666667,1863.03694444444,1268.6,1268.6,1268.6,1268.6
"1531","2020/11/19",17798.45,17742.268,17208.8076666667,20895.8325555556,5815.65,5815.65,5815.65,6373.05,1857.35,1867.68,1857.93666666667,1862.60055555556,1268.6,1268.6,1268.6,1268.6
"1532","2020/11/20",17820.57,18137.188,17359.3043333333,21121.3627222222,5815.65,5815.65,5815.65,6384.44444444444,1875.7,1849.79,1856.60833333333,1862.25027777778,1268.6,1268.6,1268.6,1268.6
"1533","2020/11/21",18687.45,18285.7,17478.0933333333,21343.1666666667,5815.65,5815.65,5815.65,6395.83888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2020/11/22",18699.75,18405.792,17604.1563333333,21589.0748888889,5815.65,5815.65,5815.65,6408.27777777778,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2020/11/23",18422.28,18676.182,17748.8753333333,21834.8375,5815.65,5815.65,5815.65,6423.61666666667,1840.2,1836.61,1854.65,1861.86527777778,1268.6,1268.6,1268.6,1268.6
"1536","2020/11/24",18398.91,18686.652,17843.151,22091.2289444444,5815.65,5815.65,5815.65,6441.51111111111,1799.6,1826.62,1852.72833333333,1861.53111111111,1268.6,1268.6,1268.6,1268.6
"1537","2020/11/25",19172.52,18376.99,17950.6716666667,22328.2068888889,5815.65,5815.65,5815.65,6459.40555555556,1810.2,1807.34,1851.12166666667,1860.96805555556,1268.6,1268.6,1268.6,1268.6
"1538","2020/11/26",18739.8,18120.308,18048.3623333333,22536.9758888889,5815.65,5815.65,5815.65,6480.12222222222,1807.4,1791.81,1849.53166666667,1860.30388888889,1268.6,1268.6,1268.6,1268.6
"1539","2020/11/27",17151.44,17987.01,18125.7193333333,22754.1430555556,5815.65,5815.65,5815.65,6499.70555555556,1779.3,1794.04,1847.49666666667,1859.57972222222,1268.6,1268.6,1268.6,1268.6
"1540","2020/11/28",17138.87,17790.826,18209.315,22950.3585,5815.65,5815.65,5815.65,6520.19444444444,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2020/11/29",17732.42,17984.812,18303.4866666667,23142.7614444444,5815.65,5815.65,5815.65,6538.01666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2020/11/30",18191.6,18313.028,18409.6706666667,23334.4075555556,5815.65,5815.65,5815.65,6552.61666666667,1762.55,1796.52,1847.92,1858.65444444444,1268.6,1268.6,1268.6,1268.6
"1543","2020/12/1",19709.73,18730.648,18525.3903333333,23518.8001666667,5815.65,5815.65,5815.65,6563.69444444444,1810.75,1801.51,1847.86666666667,1857.6575,1268.6,1268.6,1268.6,1268.6
"1544","2020/12/2",18792.52,19075.072,18680.5346666667,23731.139,5815.65,5815.65,5815.65,6570.81666666667,1822.6,1814.25,1848.335,1856.73277777778,1268.6,1268.6,1268.6,1268.6
"1545","2020/12/3",19226.97,19170.85,18852.7926666667,23943.1863888889,5815.65,5815.65,5815.65,6575.72777777778,1832.35,1833.73,1848.31666666667,1855.75277777778,1268.6,1268.6,1268.6,1268.6
"1546","2020/12/4",19454.54,19059.916,19031.204,24165.4631111111,5815.65,5815.65,5815.65,6580.92777777778,1843,1845.21,1848.20666666667,1854.75388888889,1268.6,1268.6,1268.6,1268.6
"1547","2020/12/5",18670.49,19176.944,19232.849,24378.1813888889,5815.65,5815.65,5815.65,6586.30555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2020/12/6",19155.06,19167.832,19392.9533333333,24592.6616666667,5815.65,5815.65,5815.65,6591.98333333333,NA,NA,NA,NA,NA,NA,NA,NA
"1549","2020/12/7",19377.66,18940.698,19527.811,24806.6275,5815.65,5815.65,5815.65,6599.25555555556,1859.95,1849.04,1850.12666666667,1853.82777777778,1268.6,1268.6,1268.6,1268.6
"1550","2020/12/8",19181.41,18917.43,19707.9013333333,25034.6729444444,5815.65,5815.65,5815.65,6606.35,1868.15,1851.44,1851.83666666667,1852.87888888889,1268.6,1268.6,1268.6,1268.6
"1551","2020/12/9",18318.87,18735.97,19869.7166666667,25268.4035,5815.65,5815.65,5815.65,6613.44444444444,1841.75,1851.24,1853.69833333333,1851.78944444444,1268.6,1268.6,1268.6,1268.6
"1552","2020/12/10",18554.15,18466.31,20021.1503333333,25515.7860555556,5815.65,5815.65,5815.65,6620.53888888889,1844.35,1845.48,1855.79,1850.26277777778,1268.6,1268.6,1268.6,1268.6
"1553","2020/12/11",18247.76,18390.716,20219.6096666667,25769.1293333333,5815.65,5815.65,5815.65,6627.63333333333,1842,1841.98,1855.36333333333,1848.69055555556,1268.6,1268.6,1268.6,1268.6
"1554","2020/12/12",18029.36,18559.838,20529.3353333333,26032.0046666667,5815.65,5815.65,5815.65,6634.72777777778,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2020/12/13",18803.44,18704.326,20832.9256666667,26292.6852777778,5815.65,5815.65,5815.65,6643.21111111111,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2020/12/14",19164.48,18942.724,21143.068,26573.708,5815.65,5815.65,5815.65,6652.26666666667,1831.15,1844.02,1855.59833333333,1847.25194444444,1268.6,1268.6,1268.6,1268.6
"1557","2020/12/15",19276.59,19612.748,21449.227,26842.3071666667,5815.65,5815.65,5815.65,6662.18888888889,1850.65,1853.3,1856.98666666667,1845.68611111111,1268.6,1268.6,1268.6,1268.6
"1558","2020/12/16",19439.75,20421.552,21754.1223333333,27091.231,5815.65,5815.65,5815.65,6675.08333333333,1851.95,1860.85,1858.60833333333,1844.73055555556,1268.6,1268.6,1268.6,1268.6
"1559","2020/12/17",21379.48,21218.814,22093.7903333333,27346.3892777778,5815.65,5815.65,5815.65,6688.69444444444,1890.75,1870.62,1859.75333333333,1843.98527777778,1268.6,1268.6,1268.6,1268.6
"1560","2020/12/18",22847.46,22137.48,22432.683,27612.9515555556,5815.65,5815.65,5815.65,6701.80555555556,1879.75,1875.91,1861.74333333333,1843.08527777778,1268.6,1268.6,1268.6,1268.6
"1561","2020/12/19",23150.79,22947.646,22857.3803333333,27871.7541666667,5815.65,5815.65,5815.65,6715.65,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2020/12/20",23869.92,23220.846,23335.0566666667,28133.7288888889,5815.65,5815.65,5816.95,6730.28888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1563","2020/12/21",23490.58,23416.352,23764.389,28398.4807777778,5815.65,5815.65,5818.45,6745.16666666667,1880,1880.52,1864.09333333333,1842.35416666667,1268.6,1268.6,1268.6,1268.6
"1564","2020/12/22",22745.48,23436.868,24253.356,28658.9193888889,5815.65,5815.65,5820.98333333333,6760.37777777778,1877.1,1877.23,1864.89166666667,1841.59694444444,1268.6,1268.6,1268.6,1268.6
"1565","2020/12/23",23824.99,23405.99,24842.656,28903.1998333333,5815.65,5815.65,5834.08333333333,6775.96111111111,1875,1878.8,1866.025,1840.66194444444,1268.6,1268.6,1268.6,1268.6
"1566","2020/12/24",23253.37,23646.59,25548.2283333333,29146.2277777778,5815.65,5815.65,5862.21666666667,6791.54444444444,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2020/12/25",23715.53,24386.136,26285.4316666667,29378.5355,5815.65,5815.65,5912.71666666667,6807.12777777778,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2020/12/26",24693.58,24870.454,27018.5303333333,29604.5550555556,5815.65,5815.65,5986.45,6822.47222222222,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2020/12/27",26443.21,25627.118,27692.2213333333,29850.6674444444,5815.65,5815.65,6080.35,6837.06111111111,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2020/12/28",26246.58,26359.286,28250.2713333333,30101.6207777778,5815.65,5815.65,6171.15,6851.65,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2020/12/29",27036.69,27191.888,28745.1826666667,30351.3036111111,5815.65,5815.65,6256.08333333333,6866.23888888889,1874.3,1891.44,1867.01666666667,1839.81805555556,1268.6,1268.6,1268.6,1268.6
"1572","2020/12/30",27376.37,27699.758,29349.0673333333,30611.58,5815.65,5815.65,6335.51666666667,6880.82777777778,1887.6,1904.09,1867.34,1839.28222222222,1268.6,1268.6,1268.6,1268.6
"1573","2020/12/31",28856.59,28329.192,30006.358,30878.8627222222,5815.65,5815.65,6429.41666666667,6895.70555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2021/1/1",28982.56,29360.946,30521.326,31146.4193333333,5815.65,5815.65,6532.15,6911.3,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2021/1/2",29393.75,30485.828,30961.9173333333,31414.1146111111,5815.65,5823.45,6618.21666666667,6927.76666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2021/1/3",32195.46,31121.516,31383.3246666667,31682.7693888889,5815.65,5832.45,6708.15,6944.86111111111,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2021/1/4",33000.78,32134.338,31808.739,31939.9245555556,5854.65,5847.65,6805.78333333333,6962.38333333333,1943.2,1915.48,1867.23666666667,1838.7125,1268.6,1268.6,1268.6,1268.6
"1578","2021/1/5",32035.03,33627.67,32226.3906666667,32204.3846111111,5860.65,5926.25,6902.38333333333,6981.24444444444,1940.35,1924.64,1866.85166666667,1838.12444444444,1268.6,1268.6,1268.6,1268.6
"1579","2021/1/6",34046.67,35085.786,32652.8406666667,32473.1807222222,5891.65,6095.05,6993.51666666667,7002.75,1931.95,1919.7,1866.89333333333,1837.80527777778,1268.6,1268.6,1268.6,1268.6
"1580","2021/1/7",36860.41,36619.68,32885.2703333333,32734.8316111111,6208.65,6390.25,7087.85,7027.67222222222,1920.1,1900.51,1867.205,1837.4375,1268.6,1268.6,1268.6,1268.6
"1581","2021/1/8",39486.04,38260.818,33210.2373333333,32984.1876111111,6659.65,6823.65,7168.05,7054.78888888889,1862.9,1880.69,1867.93166666667,1837.24083333333,1268.6,1268.6,1268.6,1268.6
"1582","2021/1/9",40670.25,39099.502,33489.711,33243.8871666667,7330.65,7371.85,7248.25,7081.90555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2021/1/10",40240.72,38836.408,33742.4863333333,33503.4758888889,8027.65,7838.05,7328.45,7107.23888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2021/1/11",38240.09,37741.564,33935.8213333333,33771.4423333333,8632.65,8178.85,7408.65,7130.16666666667,1847.25,1866.07,1868.99166666667,1836.80166666667,1268.6,1268.6,1268.6,1268.6
"1585","2021/1/12",35544.94,37086.14,34145.662,34041.0902777778,8539.65,8352.45,7488.85,7153.09444444444,1841.25,1850.4,1868.40666666667,1836.26583333333,1268.6,1268.6,1268.6,1268.6
"1586","2021/1/13",34011.82,36869.69,34258.4113333333,34309.9981666667,8363.65,8473.45,7569.05,7176.02222222222,1858.85,1845.62,1867.85666666667,1835.89416666667,1268.6,1268.6,1268.6,1268.6
"1587","2021/1/14",37393.13,36587.376,34459.3046666667,34599.1687777778,8198.65,8526.45,7649.25,7198.95,1841.75,1842.78,1864.36166666667,1835.59722222222,1268.6,1268.6,1268.6,1268.6
"1588","2021/1/15",39158.47,36691.428,34641.227,34886.0662777778,8632.65,8498.05,7729.45,7221.87777777778,1839,1841.47,1861.80166666667,1835.44972222222,1268.6,1268.6,1268.6,1268.6
"1589","2021/1/16",36828.52,37047.666,34819.0783333333,35174.3225,8897.65,8528.05,7809.65,7244.80555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2021/1/17",36065.2,36895.51,34943.8353333333,35451.8101666667,8397.65,8637.25,7889.85,7267.73333333333,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2021/1/18",35793.01,36267.842,34988.0833333333,35720.3042222222,8513.65,8653.45,7975.21666666667,7290.66111111111,1833.05,1841.02,1860.31,1835.24416666667,1268.6,1268.6,1268.6,1268.6
"1592","2021/1/19",36632.35,36009.934,35072.3793333333,35966.5598888889,8744.65,8583.85,8065.25,7313.58888888889,1834.7,1845.09,1859.06,1835.18305555556,1268.6,1268.6,1268.6,1268.6
"1593","2021/1/20",36020.13,34956.47,35260.42,36204.7353333333,8713.65,8633.45,8155.08333333333,7336.51666666667,1856.6,1847.83,1857.98166666667,1834.91722222222,1268.6,1268.6,1268.6,1268.6
"1594","2021/1/21",35538.98,34398.344,35358.934,36446.5001111111,8549.65,8575.05,8247.85,7359.44444444444,1862.1,1852.59,1856.84166666667,1834.56444444444,1268.6,1268.6,1268.6,1268.6
"1595","2021/1/22",30797.88,33491.822,35406.2073333333,36673.5238888889,8645.65,8470.45,8307.31666666667,7382.37222222222,1852.7,1856.97,1854.46666666667,1834.11527777778,1268.6,1268.6,1268.6,1268.6
"1596","2021/1/23",33002.38,32743.164,35400.7813333333,36887.9863888889,8221.65,8372.05,8351.75,7405.3,NA,NA,NA,NA,NA,NA,NA,NA
"1597","2021/1/24",32099.74,32084.02,35342.7096666667,37099.7439444444,8221.65,8306.45,8388.88333333333,7428.22777777778,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2021/1/25",32276.84,32432.804,35546.829,37305.4892777778,8221.65,8221.65,8402.78333333333,7451.15555555556,1856.85,1854.25,1850.27,1833.73694444444,1268.6,1268.6,1268.6,1268.6
"1599","2021/1/26",32243.26,31916.162,35825.1453333333,37502.2898888889,8221.65,8221.65,8396.51666666667,7474.08333333333,1856.6,1852.57,1845.4,1833.39833333333,1268.6,1268.6,1268.6,1268.6
"1600","2021/1/27",32541.8,32176.848,36136.253,37728.7767777778,8221.65,8221.65,8393.35,7497.01111111111,1843,1854.79,1840.35833333333,1833.01694444444,1268.6,1268.6,1268.6,1268.6
"1601","2021/1/28",30419.17,32584.332,36602.9716666667,37959.959,8221.65,8221.65,8363.58333333333,7519.93888888889,1853.7,1856.01,1835.46,1832.78555555556,1268.6,1268.6,1268.6,1268.6
"1602","2021/1/29",33403.17,32999.3,36938.914,38189.5111111111,8221.65,8221.65,8339.31666666667,7542.86666666667,1863.8,1851.31,1832.90333333333,1832.44,1268.6,1268.6,1268.6,1268.6
"1603","2021/1/30",34314.26,33118.232,37206.4713333333,38410.4768333333,8221.65,8221.65,8322.91666666667,7565.79444444444,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2021/1/31",34318.1,33738.978,37602.8663333333,38655.1309444444,8221.65,8252.65,8297.68333333333,7588.72222222222,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2021/2/1",33136.46,34164.276,37999.088,38901.1438888889,8221.65,8319.45,8289.11666666667,7611.65,1862.95,1849.8,1831.57666666667,1832.28277777778,1268.6,1268.6,1268.6,1268.6
"1606","2021/2/2",33522.9,34836.674,38444.6576666667,39137.7391666667,8376.65,8386.25,8267.55,7634.57777777778,1833.1,1836.24,1830.19,1832.05833333333,1268.6,1268.6,1268.6,1268.6
"1607","2021/2/3",35529.66,35373.472,38960.8536666667,39376.9488333333,8555.65,8476.85,8238.28333333333,7657.50555555556,1835.45,1824.07,1827.82833333333,1832.01222222222,1268.6,1268.6,1268.6,1268.6
"1608","2021/2/4",37676.25,36401.902,39480.4543333333,39586.1173333333,8555.65,8431.05,8210.05,7680.43333333333,1785.9,1818.53,1825.75833333333,1832.00666666667,1268.6,1268.6,1268.6,1268.6
"1609","2021/2/5",37002.09,37561.974,40159.705,39818.7698888889,8674.65,8354.25,8193.55,7703.36111111111,1802.95,1819.83,1822.55333333333,1831.55666666667,1268.6,1268.6,1268.6,1268.6
"1610","2021/2/6",38278.61,38241.662,40999.8156666667,40049.8161111111,7992.65,8332.05,8191.25,7726.28888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2021/2/7",39323.26,39979.272,41815.9983333333,40282.5365,7992.65,8309.85,8218.41666666667,7749.21666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2021/2/8",38928.1,41896.77,42550.1203333333,40524.7602777778,8444.65,8263.85,8245.58333333333,7772.14444444444,1835.25,1821.27,1819.25666666667,1831.05,1268.6,1268.6,1268.6,1268.6
"1613","2021/2/9",46364.3,43216.682,43103.5733333333,40763.4474444444,8444.65,8354.25,8289.68333333333,7795.07222222222,1839.6,1832.11,1815.56166666667,1830.445,1268.6,1268.6,1268.6,1268.6
"1614","2021/2/10",46589.58,44954.706,43716.2926666667,40986.6410555556,8444.65,8249.85,8326.98333333333,7818,1842.65,1834.79,1810.72166666667,1829.82361111111,1268.6,1268.6,1268.6,1268.6
"1615","2021/2/11",44878.17,46663.366,44191.58,41211.3878888889,8444.65,8055.05,8369.71666666667,7840.92777777778,1840.1,1831.2,1805.72166666667,1829.21027777778,1268.6,1268.6,1268.6,1268.6
"1616","2021/2/12",48013.38,46827.544,44722.2846666667,41392.8754444444,7470.65,7994.25,8396.45,7863.85555555556,1816.35,1822.13,1800.50666666667,1828.55361111111,1268.6,1268.6,1268.6,1268.6
"1617","2021/2/13",47471.4,47253.702,45147.3746666667,41579.6043333333,7470.65,7933.45,8403.85,7886.78333333333,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2021/2/14",47185.19,47868.438,45507.3633333333,41768.2396666667,8140.65,7872.65,8390.11666666667,7909.71111111111,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2021/2/15",48720.37,48097.782,46017.3743333333,41934.9698333333,8140.65,7951.85,8352.65,7932.63888888889,1817.3,1809.74,1794.84666666667,1827.87055555556,1268.6,1268.6,1268.6,1268.6
"1620","2021/2/16",47951.85,49027.148,46524.6936666667,42094.7582777778,8140.65,8031.05,8301.91666666667,7957.74444444444,1794.25,1796.35,1790.19,1827.13111111111,1268.6,1268.6,1268.6,1268.6
"1621","2021/2/17",49160.1,49911.74,47089.8536666667,42238.0793333333,7866.65,7976.25,8247.75,7986.32777777778,1780.7,1790.32,1785.96333333333,1826.41416666667,1268.6,1268.6,1268.6,1268.6
"1622","2021/2/18",52118.23,51350.966,47520.4953333333,42377.4772222222,7866.65,7959.05,8188.68333333333,8017.07222222222,1773.15,1788.35,1781.64833333333,1825.72361111111,1268.6,1268.6,1268.6,1268.6
"1623","2021/2/19",51608.15,52960.836,47893.333,42479.0151111111,7866.65,8046.25,8131.41666666667,8048.15555555556,1786.2,1789.43,1776.34833333333,1824.93611111111,1268.6,1268.6,1268.6,1268.6
"1624","2021/2/20",55916.5,54626.388,48289.3163333333,42601.7071666667,8054.65,8280.25,8079.75,8079.16666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2021/2/21",56001.2,55027.422,48719.0193333333,42706.4742222222,8576.65,8514.25,8049.75,8105.53888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2021/2/22",57487.86,54481.878,49151.555,42812.7486111111,9036.65,8849.85,8019.75,8132.93888888889,1807.45,1790.89,1771.705,1824.16194444444,1268.6,1268.6,1268.6,1268.6
"1627","2021/2/23",54123.4,53423.546,49683.3356666667,42899.3153888889,9036.65,9107.05,7974.68333333333,8158.95555555556,1799.65,1792.19,1768.435,1823.60666666667,1268.6,1268.6,1268.6,1268.6
"1628","2021/2/24",48880.43,51583.39,50004.4333333333,43010.3642222222,9544.65,9292.45,7929.61666666667,8185.13888888889,1788,1783.52,1764.90833333333,1823.05,1268.6,1268.6,1268.6,1268.6
"1629","2021/2/25",50624.84,49353.88,50376.914,43128.4701111111,9340.65,9289.85,7884.55,8207.50555555556,1779.65,1768.86,1762.90833333333,1822.56527777778,1268.6,1268.6,1268.6,1268.6
"1630","2021/2/26",46800.42,47760.374,50789.4176666667,43251.3988333333,9503.65,9171.25,7847.81666666667,8231.18333333333,1742.85,1753.7,1760.65,1822.02444444444,1268.6,1268.6,1268.6,1268.6
"1631","2021/2/27",46340.31,47007.072,51230.9293333333,43366.4703333333,9023.65,8824.25,7846.98333333333,8255.36666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2021/2/28",46155.87,46805.79,51619.665,43463.6815555556,8443.65,8375.65,7851.35,8280.85555555556,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2021/3/1",45113.92,47116.914,51905.316,43546.6701111111,7809.65,7814.85,7851.21666666667,8307.70555555556,1734.15,1738.38,1757.34666666667,1821.47111111111,1268.6,1268.6,1268.6,1268.6
"1634","2021/3/2",49618.43,47944.392,52177.0496666667,43640.5149444444,7097.65,7360.45,7855.38333333333,8333.49444444444,1723.85,1724.87,1753.56666666667,1820.88222222222,1268.6,1268.6,1268.6,1268.6
"1635","2021/3/3",48356.04,48403,52542.4213333333,43740.9792222222,6699.65,7028.45,7856.55,8357.46666666667,1711.4,1715.55,1749.82833333333,1820.26944444444,1268.6,1268.6,1268.6,1268.6
"1636","2021/3/4",50477.7,49152.492,52825.948,43836.5797777778,6751.65,6834.05,7871.25,8380.67222222222,1712.1,1706.13,1746.40166666667,1819.8375,1268.6,1268.6,1268.6,1268.6
"1637","2021/3/5",48448.91,49005.124,53024.5103333333,43941.6617222222,6783.65,6839.45,7890.71666666667,8405.04444444444,1696.25,1704.74,1743.58333333333,1819.39361111111,1268.6,1268.6,1268.6,1268.6
"1638","2021/3/6",48861.38,49567.856,53240.432,44052.9591111111,6837.65,6918.05,7911.61666666667,8429.17222222222,NA,NA,NA,NA,NA,NA,NA,NA
