Date,bitcoin,gold,pred_bidcoin,pred_gold
2021/4/26,49075.58,1773.35,54618.00714285714,
2021/4/27,54056.64,1784.15,55694.41857142858,
2021/4/28,55071.46,1772.2,56145.374285714286,
2021/4/29,54884.1,1762.65,55883.98285714286,
2021/4/30,53584.15,1767.65,56253.85857142857,
2021/5/1,57796.62,,56660.14571428572,
2021/5/2,57857.5,,56600.66714285715,
2021/5/3,56610.46,,56753.711428571434,
2021/5/4,57213.33,1797.75,56992.32142857143,
2021/5/5,53241.72,1782.25,56802.345714285715,
2021/5/6,57473.23,1813.15,57303.52857142857,
2021/5/7,56428.16,1836.55,56094.079999999994,
2021/5/8,57380.27,,55133.23857142858,
2021/5/9,58928.81,,54067.84571428572,
2021/5/10,58280.73,1840.45,52326.09857142858,
2021/5/11,55883.5,1829.1,50634.799999999996,
2021/5/12,56750.0,1830.7,48879.47714285714,
2021/5/13,49007.09,1821.8,46902.64714285714,
2021/5/14,49702.27,1838.1,45182.24428571429,
2021/5/15,49922.52,,43908.25142857143,
2021/5/16,46736.58,,42102.22714285714,
2021/5/17,46441.64,1853.7,40786.758571428574,
2021/5/18,43596.24,1866.75,39117.172857142854,
2021/5/19,42912.19,1888.45,38421.794285714284,
2021/5/20,36964.27,1878.3,37778.69571428571,
2021/5/21,40784.32,1875.9,38107.520000000004,
2021/5/22,37280.35,,37773.37285714286,
2021/5/23,37528.3,,37546.125714285714,
2021/5/24,34754.54,1880.15,37134.607142857145,
2021/5/25,38728.59,1887.0,37267.47142857143,
2021/5/26,38410.5,1899.75,37064.892857142855,
2021/5/27,39266.04,1891.45,36815.19857142858,
2021/5/28,38445.29,1899.95,36575.08428571428,
2021/5/29,35689.62,,36681.27,
2021/5/30,34647.67,,36852.11142857143,
2021/5/31,35684.59,,36978.21285714286,
2021/6/1,37310.54,1899.35,36997.01,
2021/6/2,36662.64,1902.75,36454.77142857143,
2021/6/3,37585.24,1866.55,35995.85,
2021/6/4,39188.59,1890.6,35960.58142857143,
2021/6/5,36885.51,,35605.72142857143,
2021/6/6,35530.38,,35666.81714285714,
2021/6/7,35816.17,1888.4,35661.74857142857,
2021/6/8,33514.87,1893.15,36126.12714285714,
2021/6/9,33450.19,1894.6,37127.688571428575,
2021/6/10,37338.36,1888.65,38090.31285714286,
2021/6/11,36704.57,1881.05,38231.24285714286,
2021/6/12,37313.18,,38426.02428571428,
2021/6/13,35494.9,,38199.83,
2021/6/14,39066.82,1865.6,38204.01142857143,
2021/6/15,40525.8,1865.1,37707.65857142857,
2021/6/16,40188.56,1860.75,36444.908571428576,
2021/6/17,38324.87,1778.7,35339.055714285714,
2021/6/18,38068.04,1773.1,34674.74,
2021/6/19,35729.82,,34184.93142857143,
2021/6/20,35524.17,,33600.75428571429,
2021/6/21,35592.35,1775.05,33120.28857142857,
2021/6/22,31686.55,1775.05,32984.874285714286,
2021/6/23,32447.59,1791.6,33380.60571428571,
2021/6/24,33674.66,1784.85,33866.33571428571,
2021/6/25,34639.38,1786.65,34062.43571428571,
2021/6/26,31640.58,,33904.93571428571,
2021/6/27,32160.91,,34221.54714285714,
2021/6/28,34644.45,1780.3,34582.7,
2021/6/29,34456.67,1755.45,34677.67857142857,
2021/6/30,35847.7,1763.15,34576.43571428572,
2021/7/1,35047.36,1781.5,34342.62285714286,
2021/7/2,33536.88,1786.15,34170.00571428572,
2021/7/3,33856.86,,34075.79571428571,
2021/7/4,34688.98,,34070.31857142857,
2021/7/5,35309.3,1791.35,33902.688571428575,
2021/7/6,33747.97,1809.85,33748.16571428572,
2021/7/7,34211.01,1804.65,33663.92,
2021/7/8,33839.04,1807.7,33446.14142857143,
2021/7/9,32877.41,1806.0,33299.794285714284,
2021/7/10,33818.52,,33137.10571428571,
2021/7/11,33515.57,,32794.63857142857,
2021/7/12,34227.64,1792.4,32509.65142857143,
2021/7/13,33158.25,1813.85,32160.487142857142,
2021/7/14,32686.56,1823.2,31825.871428571427,
2021/7/15,32814.61,1823.75,31412.11142857143,
2021/7/16,31738.59,1824.3,31312.604285714282,
2021/7/17,31421.25,,31392.50428571429,
2021/7/18,31520.66,,31701.130000000005,
2021/7/19,31783.49,1814.9,32095.227142857144,
2021/7/20,30815.94,1823.05,32606.899999999998,
2021/7/21,29790.24,1802.15,33535.78571428572,
2021/7/22,32118.06,1799.45,34909.45857142857,
2021/7/23,32297.89,1799.6,36035.81142857143,
2021/7/24,33581.63,,37136.96,
2021/7/25,34279.34,,38370.177142857145,
2021/7/26,35365.2,1800.2,39424.422857142854,
2021/7/27,37318.14,1800.35,40086.602857142854,
2021/7/28,39405.95,1796.6,40354.57428571429,
2021/7/29,40002.53,1829.3,40173.43857142857,
2021/7/30,40005.93,1825.75,40137.38285714285,
2021/7/31,42214.15,,40262.53571428572,
2021/8/1,41659.06,,40349.93571428571,
2021/8/2,40000.46,1811.45,40774.94571428571,
2021/8/3,39193.94,1812.65,41320.042857142864,
2021/8/4,38138.0,1829.1,42339.974285714285,
2021/8/5,39750.14,1800.75,43407.17,
2021/8/6,40882.0,1762.9,44244.50142857143,
2021/8/7,42825.95,,44749.61285714285,
2021/8/8,44634.13,,45465.045714285705,
2021/8/9,43816.14,1738.85,45819.05428571429,
2021/8/10,46333.46,1723.35,46281.950000000004,
2021/8/11,45608.37,1743.6,46231.82,
2021/8/12,45611.46,1747.4,46094.705714285716,
2021/8/13,44417.78,1773.85,45975.62,
2021/8/14,47833.98,,46306.601428571434,
2021/8/15,47112.19,,46519.99714285715,
2021/8/16,47056.41,1786.35,46779.972857142864,
2021/8/17,45982.55,1789.45,47105.58285714285,
2021/8/18,44648.57,1783.45,47611.432857142856,
2021/8/19,44777.86,1782.05,48053.719999999994,
2021/8/20,46734.65,1779.05,48652.89571428572,
2021/8/21,49327.75,,48685.48857142857,
2021/8/22,48932.02,,48646.79,
2021/8/23,49335.68,1802.0,48641.880000000005,
2021/8/24,49523.5,1808.45,48566.322857142855,
2021/8/25,47744.58,1788.7,48216.50428571429,
2021/8/26,48972.09,1786.6,48132.40285714286,
2021/8/27,46962.8,1798.5,48116.78428571428,
2021/8/28,49056.86,,48454.81428571429,
2021/8/29,48897.65,,48594.595714285715,
2021/8/30,48806.78,,48744.55714285715,
2021/8/31,47074.77,1814.85,49167.74,
2021/9/1,47155.87,1811.8,49968.11571428572,
2021/9/2,48862.76,1812.55,49918.58714285714,
2021/9/3,49329.01,1823.7,49520.81857142857,
2021/9/4,50035.33,,0.0,0.0
2021/9/5,49947.38,,0.0,0.0
2021/9/6,51769.06,1821.6,0.0,0.0
2021/9/7,52677.4,1802.15,0.0,0.0
2021/9/8,46809.17,1786.0,0.0,0.0
2021/9/9,46078.38,1788.25,0.0,0.0
2021/9/10,46368.69,1794.6,0.0,0.0
